measurement_id,oligo_id,study_type,species,system_model,cns_region,delivery_method,dose_or_conc_value,dose_or_conc_unit,exposure_duration,endpoint_domain,challenge_priority,readout_category,readout_name,readout_value,readout_unit,effect_direction,effect_vs_control,neurotox_grade,reversibility,is_cns_specific,source_id,source_ref,source_table,redistribution,notes
CMS2129,CNS566,in_vitro,human,hiPSC_neuronal_culture_C2,cortex,lipofection,200,nM,4h transfection + 72h,chronic_neurotoxicity,medium,transcriptomic,differentially_expressed_genes_vs_scrambled_AON2,9385 (derived: 4650 up + 4735 down; not printed in Table 6),n_genes,increase,4650 up / 4735 down vs scrambled AON2 in line C2,2,not_assessed,TRUE,S_CNS_IV_KUIJPER2025,doi:10.1093/hmg/ddaf153,Table 6,cc_by,"[invitro_human] grade_provisional; ATXN3-AON2 consistently produced fewer DEGs than ATXN3-AON in the same line - a within-experiment sequence-toxicity ranking. ;; VERIFIED[CONFIRMED_MINOR] readout_value 9385 is the extractor's sum of the up and down columns and is not printed anywhere in the table; it is disclosed in effect_vs_control, so this is transparent rather than fabricated, but it should be marked as derived. See CMS2 ;; corrected(readout_value:9385->9385 (derived: 4650 up + 4735 down; not printed in Table 6);redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1093/hmg/ddaf153"
CMS2130,CNS567,in_vitro,human,hiPSC_neuronal_culture_C1.2,cortex,lipofection,200,nM,4h transfection + 72h,chronic_neurotoxicity,medium,transcriptomic,differentially_expressed_genes_vs_scrambled_AON2,62,n_genes,increase,12 up / 50 down vs scrambled AON2 in line C1.2,0,not_assessed,TRUE,S_CNS_IV_KUIJPER2025,doi:10.1093/hmg/ddaf153,Table 6,cc_by,[invitro_human] grade_provisional; ATXN3-AON2 consistently produced fewer DEGs than ATXN3-AON in the same line - a within-experiment sequence-toxicity ranking. ;; source_ref_as_cited=10.1093/hmg/ddaf153 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2131,CNS567,in_vitro,human,hiPSC_neuronal_culture_C2,cortex,lipofection,200,nM,4h transfection + 72h,chronic_neurotoxicity,medium,transcriptomic,differentially_expressed_genes_vs_scrambled_AON2,4596,n_genes,increase,1839 up / 2757 down vs scrambled AON2 in line C2,1,not_assessed,TRUE,S_CNS_IV_KUIJPER2025,doi:10.1093/hmg/ddaf153,Table 6,cc_by,[invitro_human] grade_provisional; ATXN3-AON2 consistently produced fewer DEGs than ATXN3-AON in the same line - a within-experiment sequence-toxicity ranking. ;; source_ref_as_cited=10.1093/hmg/ddaf153 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2132,CNS544,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,1.25,uM,24h and 48h,neuroinflammation,medium,transcriptomic,off_target_DEGs_conserved_at_24h_and_48h,9,n_genes,increase,"9 DEGs vs untreated iMGL, conserved at both 24 h and 48 h",0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13A / Suppl Table 8,cc_by,"[invitro_human] grade_provisional; ~110x the 11 nM target-engagement IC50; minimal transcriptional footprint. Free (unfacilitated) uptake into human iPSC-derived microglia - the delivery mode most representative of the in vivo CNS situation. Concentration-dependent off-target burden is exactly the design signal this dataset needs. ;; VERIFIED[CONFIRMED_MINOR] Article is CC BY 4.0 (license statement in the PMC record), so redistribution should be 'cc_by', not 'summary_stat'. The schema tracks cc_by separately precisely because it permits verbatim republication of raw values with attribution; flat ;; corrected(redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1186/s13024-024-00725-9"
CMS2133,CNS544,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,20,uM,24h and 48h,neuroinflammation,medium,transcriptomic,off_target_DEGs_conserved_at_24h_and_48h,194,n_genes,increase,"194 DEGs vs untreated iMGL, conserved at both 24 h and 48 h",1,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13A / Suppl Table 8,cc_by,"[invitro_human] grade_provisional; ~1800x the target-engagement IC50; substantial transcriptional footprint. Of these, 13 were also seen with the second APOE ASO (APOE-13) and are therefore the sequence-independent 'true' off-targets. Free (unfacilitated) uptake into human iPSC-derived microglia - the delivery mode most representative of the in vivo CNS situation. Concentration-dependent off-target burden is exactly the design signal this dataset needs. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement"
CMS2134,CNS584,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,1.25,uM,24h and 48h,neuroinflammation,medium,transcriptomic,off_target_DEGs_conserved_at_24h_and_48h,1,n_genes,increase,"1 DEGs vs untreated iMGL, conserved at both 24 h and 48 h",0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13B / Suppl Table 9,cc_by,[invitro_human] grade_provisional; ~36x the 35 nM target-engagement IC50; essentially clean. Free (unfacilitated) uptake into human iPSC-derived microglia - the delivery mode most representative of the in vivo CNS situation. Concentration-dependent off-target burden is exactly the design signal this dataset needs. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2135,CNS584,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,20,uM,24h and 48h,neuroinflammation,medium,transcriptomic,off_target_DEGs_conserved_at_24h_and_48h,11,n_genes,increase,"11 DEGs vs untreated iMGL, conserved at both 24 h and 48 h",0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13B / Suppl Table 9,cc_by,"[invitro_human] grade_provisional; 2 of the 11 were conserved with the second TREM2 ASO (TREM2-192) and count as true off-targets. Authors conclude the TREM2 lead is highly selective. Free (unfacilitated) uptake into human iPSC-derived microglia - the delivery mode most representative of the in vivo CNS situation. Concentration-dependent off-target burden is exactly the design signal this dataset needs. ;; VERIFIED[CONFIRMED_MINOR] Article is CC BY 4.0 (license statement in the PMC record), so redistribution should be 'cc_by', not 'summary_stat'. The schema tracks cc_by separately precisely because it permits verbatim republication of raw values with attribution; flat ;; corrected(redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1186/s13024-024-00725-9"
CMS2136,CNS544,in_vitro,rat,rat_primary_cortical_neuron_MEA,cortex,gymnotic_free_uptake,1,uM,90min,acute_neurotoxicity,low_acute_electrophysiology,electrophysiology,action_potential_weighted_mean_firing_rate,TBD,% of vehicle,decrease,significant decrease from 1 uM upward; number of network bursts and area under cross-correlation also decreased,1,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13C,cc_by,"[invitro_human] grade_provisional; DEPRIORITIZED per the challenge brief (readout_category=electrophysiology). Species is rat, not human - included here because it is the seizurogenic/CNS-hazard arm of an otherwise human-microglia ASO paper and would otherwise be lost between lanes. Authors interpret the pattern as an inhibitory/sedative CNS hazard. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement"
CMS2137,CNS544,in_vitro,rat,rat_primary_cortical_neuron_MEA,cortex,gymnotic_free_uptake,10,uM,90min,acute_neurotoxicity,low_acute_electrophysiology,electrophysiology,network_burst_duration,TBD,% of vehicle,decrease,burst duration unaffected at all concentrations except the highest (10 uM),1,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13C,cc_by,[invitro_human] grade_provisional; DEPRIORITIZED (electrophysiology). Direction of the burst-duration change is not stated explicitly in the text beyond 'affected'; recorded as decrease consistent with the accompanying inhibitory profile - flagged as an inference for the assembler. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2138,CNS584,in_vitro,rat,rat_primary_neuron_culture_MEA,cortex,gymnotic_free_uptake,TBD,uM,90min,acute_neurotoxicity,low_acute_electrophysiology,electrophysiology,MEA_electrophysiology_panel,no significant change,% of vehicle,no_change,no significant dose-dependent electrophysiological alteration representing a CNS hazard,0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 13D,cc_by,"[invitro_human] grade_provisional; DEPRIORITIZED (electrophysiology). Negative comparator to APOE ASO-1 in the same assay, i.e. the electrophysiological hazard is sequence-specific, not a class effect of 5-10-5 MOE full-PS gapmers. ;; VERIFIED[CONFIRMED_MINOR] Three notes. (1) The paper says 'rat primary neuron cultures'; 'cortical' in system_model is the extractor's addition and is not stated. (2) The '[invitro_human]' lane tag in the notes sits on a rat row - harmless as a lane label but confus ;; corrected(system_model:rat_primary_cortical_neuron_MEA->rat_primary_neuron_culture_MEA;redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1186/s13024-024-00725-9"
CMS2139,CNS544,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,TBD,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_IL1B_IL6_IL8_IL10_IL12p70_IFNg_TNFa,no induction,pg/mL,no_change,"no cytokine secretion induced, vs LPS 100 ng/mL positive control",0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,"Suppl Fig 14A,B and Suppl Fig 15A,B",cc_by,"[invitro_human] grade_provisional; 7-plex MSD assay in wild-type and disease-relevant (APOE e4/e4, TREM2 R47H) iMGL. Concentrations for this arm are given only in Suppl Fig 14/15, not retrieved. This is the single most CNS-relevant human immunotoxicity readout found in the lane: a resident-CNS-macrophage cytokine panel rather than a peripheral surrogate. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement"
CMS2140,CNS584,in_vitro,human,hiPSC_derived_microglia_iMGL,NA,gymnotic_free_uptake,TBD,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_IL1B_IL6_IL8_IL10_IL12p70_IFNg_TNFa,no induction,pg/mL,no_change,"no cytokine secretion induced, vs LPS 100 ng/mL positive control",0,not_assessed,TRUE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,"Suppl Fig 14A,B and Suppl Fig 15A,B",cc_by,"[invitro_human] grade_provisional; 7-plex MSD assay in wild-type and disease-relevant (APOE e4/e4, TREM2 R47H) iMGL. Concentrations for this arm are given only in Suppl Fig 14/15, not retrieved. This is the single most CNS-relevant human immunotoxicity readout found in the lane: a resident-CNS-macrophage cytokine panel rather than a peripheral surrogate. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement"
CMS2141,CNS544,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,1,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,"no cytokine induction at 1, 2.5 or 10 uM ASO; TLR-7/TLR-8 agonists at 10 uM served as the positive control",0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,"[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; VERIFIED[CONFIRMED_MINOR] ;; ADVISORY(not applied, not a value): dose_or_conc_value=1; 2.5; 10 (row records lowest only) Two dose issues. (1) Methods state the ASOs were tested at three concentrations - 'The ASOs and positive controls ... were added to the blood immediately after plating at 3 different concentrations (1, 2.5 and 10 uM)' - so recording only 1 ;; corrected(effect_vs_control:no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM->no cytokine induction at 1, 2.5 or 10 uM ASO; TLR-7/TLR-8 agonists at 10 uM served as the positive control;redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1186/s13024-024-00725-9"
CMS2142,CNS544,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,2.5,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM,0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2143,CNS544,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,10,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM,0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2144,CNS584,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,1,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,"no cytokine induction at 1, 2.5 or 10 uM ASO; TLR-7/TLR-8 agonists at 10 uM served as the positive control",0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,"[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; VERIFIED[CONFIRMED_MINOR] ;; ADVISORY(not applied, not a value): dose_or_conc_value=1; 2.5; 10 (row records lowest only) Identical dose-recording and comparator-wording issues as CMS2150. Article is CC BY 4.0 (license statement in the PMC record), so redistribution should be 'cc_by', not 'summary_stat'. The schema tracks cc_by separately precisely because it ;; corrected(effect_vs_control:no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM->no cytokine induction at 1, 2.5 or 10 uM ASO; TLR-7/TLR-8 agonists at 10 uM served as the positive control;redistribution:summary_stat->cc_by) ;; source_ref_as_cited=10.1186/s13024-024-00725-9"
CMS2145,CNS584,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,2.5,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM,0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2146,CNS584,in_vitro,human,human_whole_blood_ex_vivo_4_donors,systemic,gymnotic_free_uptake,10,uM,24h,neuroinflammation,medium,injury_biomarker,proinflammatory_cytokine_release_7plex,no induction,pg/mL,no_change,no cytokine induction vs TLR-7/TLR-8 agonist positive controls at 10 uM,0,not_assessed,FALSE,S_CNS_IV_MICROGLIA2024,doi:10.1186/s13024-024-00725-9,Suppl Fig 14C,cc_by,[invitro_human] grade_provisional; non-CNS comparator row (is_cns_specific=FALSE): peripheral whole-blood immunostimulation control run alongside the human microglial cytokine panel. ;; source_ref_as_cited=10.1186/s13024-024-00725-9 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement
CMS2147,CNS569,in_vitro,human,SH-SY5Y,NA,lipofection,125,nM,48h,cytotoxicity,medium,viability,cell_death_observed,none observed,NA,no_change,no cell death observed at concentrations below 250 nM (highest concentration with data: 125 nM),0,not_assessed,TRUE,S_CNS_IV_SBASO2024,doi:10.1261/rna.080220.124,"Results, 'Dose-dependent efficacy of sbASOs in vitro'; Supplemental Fig S2A",summary_stat,"[invitro_human] grade_provisional; defines an explicit no-cell-death ceiling (<250 nM) for a similarly modified control oligo in a human neural surrogate under lipofection. The sbASOs themselves were dosed at 1.5-125 nM and described as plateauing 'at subtoxic thresholds', but no separate viability assay is reported for them, so no rows were created for the sbASOs. ;; VERIFIED[REFUTED] dose_or_conc_value is recorded as 250 nM, which is precisely the concentration the source EXCLUDES. The paper establishes a no-cell-death ceiling below 250 nM; it makes no claim at 250 nM. As filed, the row asserts a grade-0 measured negati ;; corrected(dose_or_conc_value:250->125;effect_vs_control:no cell death observed at concentrations below 250 nM, with ~50-75% transfection efficiency->no cell death observed at concentrations below 250 nM (highest concentration with data: 125 nM)) ;; source_ref_as_cited=10.1261/rna.080220.124"
CMS2148,CNS572,in_vitro,human,SH-SY5Y,NA,lipofection,TBD,nM,24h,chronic_neurotoxicity,high_chronic_neurotox,histopathology,nuclear_inclusion_formation_DBHS_paraspeckle_proteins,present,NA,increase,"nuclear inclusions containing DBHS proteins formed after 2'-O-methyl phosphorothioate AO transfection; not formed with PMO chemistry, phosphodiester AOs, or annealed duplex PS oligomers",2,irreversible,TRUE,S_CNS_IV_INCLUSIONS2022,doi:10.3389/fgene.2022.791416,"Results, 'Nuclear inclusions were also observed...'; Supplementary Fig S2",cc_by,"[invitro_human] grade_provisional; hybridization-INdependent chemistry toxicity - the control AO has no human target. In the companion primary human fibroblast experiments inclusions were detectable from 12.5 nM and were described as highly stable, persisting on the culture substrate after cell disintegration (hence reversibility=irreversible). The SH-SY5Y concentration is not stated in the retrieved main text, so dose is TBD. Included because SH-SY5Y is the human neural surrogate arm of a paper whose main model is fibroblasts. ;; source_ref_as_cited=10.3389/fgene.2022.791416 ;; redistribution_upgraded_to_cc_by_from_archived_licence_statement"
